"avg_price_per_room";"lead_time";"stays_in_weekend_nights";"stays_in_week_nights";"adults";"children";"babies";"meal";"country";"market_segment";"distribution_channel";"is_repeated_guest";"previous_cancellations";"previous_bookings_not_canceled";"reserved_room_type";"assigned_room_type";"booking_changes";"agent";"company";"days_in_waiting_list";"customer_type";"required_car_parking_spaces";"total_of_special_requests";"arrival_date";"arrival_date_num";"near_christmas";"near_new_years";"historical_adr"
223;102;2;3;2;0;0;"bed_and_breakfast";"rou";"online_travel_agent";"ta_to";0;0;0;"d";"d";1;"devin_rivera_borrego";"not_applicable";0;"transient";0;1;2017-07-15;2017.53424657534;0;0;130.08885871924
233;4;2;3;2;0;0;"bed_and_breakfast";"prt";"direct";"direct";0;0;0;"f";"f";0;"alexander_drake";"not_applicable";0;"transient";0;1;2017-07-15;2017.53424657534;0;0;130.08885871924
220;4;2;3;2;0;0;"bed_and_breakfast";"prt";"direct";"direct";0;0;0;"e";"e";2;"alexander_drake";"not_applicable";0;"transient";1;2;2017-07-15;2017.53424657534;0;0;130.08885871924
164.63;197;2;4;2;0;0;"bed_and_breakfast";"prt";"online_travel_agent";"ta_to";0;0;0;"a";"a";0;"devin_rivera_borrego";"not_applicable";0;"transient";1;2;2017-07-15;2017.53424657534;0;0;130.08885871924
205.6;68;2;4;2;0;0;"breakfast_and_one_other_meal";"rus";"online_travel_agent";"ta_to";0;0;0;"d";"d";0;"charles_najera";"not_applicable";0;"transient";0;2;2017-07-15;2017.53424657534;0;0;130.08885871924
104.85;112;2;5;2;0;0;"bed_and_breakfast";"prt";"offline_travel_agent";"ta_to";0;0;0;"a";"a";0;"jawhara_al_azad";"not_applicable";0;"transient";0;2;2017-07-15;2017.53424657534;0;0;130.08885871924
104.85;115;2;5;2;0;0;"bed_and_breakfast";"ita";"offline_travel_agent";"ta_to";0;0;0;"a";"a";0;"jawhara_al_azad";"not_applicable";0;"transient";0;0;2017-07-15;2017.53424657534;0;0;130.08885871924
198;121;2;5;3;0;0;"bed_and_breakfast";"prt";"direct";"direct";0;0;0;"d";"d";0;"alexander_drake";"not_applicable";0;"group";0;3;2017-07-15;2017.53424657534;0;0;130.08885871924
204;108;2;5;2;0;0;"bed_and_breakfast";"prt";"direct";"direct";0;0;0;"d";"d";0;"not_applicable";"not_applicable";0;"transient";1;2;2017-07-15;2017.53424657534;0;0;130.08885871924
239;108;2;5;3;0;0;"bed_and_breakfast";"prt";"direct";"direct";0;0;0;"d";"d";0;"not_applicable";"not_applicable";0;"transient";0;2;2017-07-15;2017.53424657534;0;0;130.08885871924
152.1;318;2;5;2;0;0;"breakfast_and_one_other_meal";"gbr";"offline_travel_agent";"ta_to";0;0;0;"d";"d";0;"orlando_abeyta";"not_applicable";0;"transient";0;0;2017-07-15;2017.53424657534;0;0;130.08885871924
192.68;268;2;5;2;1;0;"breakfast_and_one_other_meal";"prt";"online_travel_agent";"ta_to";0;0;0;"a";"a";1;"devin_rivera_borrego";"not_applicable";0;"transient_party";0;3;2017-07-15;2017.53424657534;0;0;130.08885871924
192.68;268;2;5;2;1;0;"breakfast_and_one_other_meal";"prt";"online_travel_agent";"ta_to";0;0;0;"a";"a";1;"devin_rivera_borrego";"not_applicable";0;"transient_party";0;3;2017-07-15;2017.53424657534;0;0;130.08885871924
209.85;207;2;6;2;1;0;"breakfast_and_one_other_meal";"prt";"direct";"direct";0;0;0;"c";"c";1;"alexander_drake";"not_applicable";0;"transient";0;3;2017-07-15;2017.53424657534;0;0;130.08885871924
231.22;99;3;6;2;2;0;"bed_and_breakfast";"rus";"online_travel_agent";"ta_to";0;0;0;"c";"c";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;1;2017-07-15;2017.53424657534;0;0;130.08885871924
255.84;17;3;6;3;0;0;"bed_and_breakfast";"prt";"direct";"direct";0;0;0;"g";"g";0;"not_applicable";"not_applicable";0;"transient";1;2;2017-07-15;2017.53424657534;0;0;130.08885871924
162.56;141;3;6;2;1;0;"breakfast_and_one_other_meal";"deu";"offline_travel_agent";"ta_to";0;0;0;"a";"a";0;"karli_vasquez";"not_applicable";0;"transient";0;0;2017-07-15;2017.53424657534;0;0;130.08885871924
205.03;103;4;10;2;0;0;"bed_and_breakfast";"prt";"direct";"direct";0;0;2;"e";"e";0;"not_applicable";"not_applicable";0;"transient";1;1;2017-07-16;2017.53698630137;0;0;131.855057247417
145.6;145;2;5;2;0;0;"bed_and_breakfast";"gbr";"direct";"direct";1;0;0;"e";"e";0;"not_applicable";"not_applicable";0;"transient";0;2;2017-07-16;2017.53698630137;0;0;131.855057247417
135.9;193;2;5;2;0;0;"breakfast_and_one_other_meal";"prt";"offline_travel_agent";"ta_to";1;0;1;"a";"a";0;"michael_mcdole";"not_applicable";0;"transient";0;1;2017-07-16;2017.53698630137;0;0;131.855057247417
147.6;145;2;5;2;0;0;"bed_and_breakfast";"gbr";"direct";"direct";0;0;0;"e";"e";1;"not_applicable";"not_applicable";0;"transient";0;2;2017-07-16;2017.53698630137;0;0;131.855057247417
160;0;1;0;3;0;0;"bed_and_breakfast";"usa";"direct";"direct";0;0;0;"a";"a";0;"not_applicable";"not_applicable";0;"transient";0;0;2017-07-16;2017.53698630137;0;0;131.855057247417
214;152;2;1;2;2;0;"bed_and_breakfast";"lux";"online_travel_agent";"ta_to";0;0;0;"c";"c";0;"devin_rivera_borrego";"not_applicable";0;"transient";1;2;2017-07-16;2017.53698630137;0;0;131.855057247417
174;124;2;1;2;1;0;"bed_and_breakfast";"cn";"online_travel_agent";"ta_to";0;0;0;"a";"d";0;"charles_najera";"not_applicable";0;"transient";0;2;2017-07-16;2017.53698630137;0;0;131.855057247417
160;154;2;1;2;0;0;"bed_and_breakfast";"prt";"online_travel_agent";"ta_to";0;0;0;"a";"a";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;1;2017-07-16;2017.53698630137;0;0;131.855057247417
118.5;144;2;2;2;0;0;"bed_and_breakfast";"cn";"offline_travel_agent";"ta_to";0;0;0;"a";"a";0;"timothy_brown";"not_applicable";0;"transient";0;0;2017-07-16;2017.53698630137;0;0;131.855057247417
264;68;2;2;2;0;0;"breakfast_and_one_other_meal";"dnk";"direct";"direct";0;0;0;"f";"f";3;"alexander_drake";"not_applicable";0;"transient";0;1;2017-07-16;2017.53698630137;0;0;131.855057247417
203;240;2;2;2;1;0;"bed_and_breakfast";"nld";"online_travel_agent";"ta_to";0;0;0;"d";"d";0;"jawaad_el_shahid";"not_applicable";0;"transient";1;0;2017-07-16;2017.53698630137;0;0;131.855057247417
118;158;2;2;2;0;0;"bed_and_breakfast";"cn";"offline_travel_agent";"ta_to";0;0;0;"a";"a";0;"timothy_brown";"not_applicable";0;"transient";0;0;2017-07-16;2017.53698630137;0;0;131.855057247417
116.5;114;2;2;2;0;0;"bed_and_breakfast";"cn";"offline_travel_agent";"ta_to";0;0;0;"a";"a";0;"not_applicable";"mcdonald_and_company";0;"transient";0;0;2017-07-16;2017.53698630137;0;0;131.855057247417
299.2;143;2;3;3;0;0;"breakfast_and_one_other_meal";"prt";"direct";"direct";0;0;0;"e";"e";1;"alexander_drake";"not_applicable";0;"transient";1;0;2017-07-16;2017.53698630137;0;0;131.855057247417
296.5;152;2;3;2;1;0;"breakfast_lunch_and_dinner";"lux";"direct";"direct";0;0;0;"d";"d";2;"alexander_drake";"not_applicable";0;"transient";0;0;2017-07-16;2017.53698630137;0;0;131.855057247417
194.75;187;2;3;2;0;0;"breakfast_and_one_other_meal";"prt";"online_travel_agent";"ta_to";0;0;0;"a";"a";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;1;2017-07-16;2017.53698630137;0;0;131.855057247417
281;336;2;3;3;1;0;"breakfast_and_one_other_meal";"prt";"online_travel_agent";"ta_to";0;0;0;"h";"h";0;"devin_rivera_borrego";"not_applicable";0;"transient";1;1;2017-07-16;2017.53698630137;0;0;131.855057247417
188.65;152;2;3;2;2;0;"breakfast_and_one_other_meal";"prt";"offline_travel_agent";"ta_to";0;0;0;"c";"c";1;"skye_fernandez";"not_applicable";0;"transient";0;0;2017-07-16;2017.53698630137;0;0;131.855057247417
134.85;160;2;5;2;0;0;"breakfast_and_one_other_meal";"gbr";"offline_travel_agent";"ta_to";0;0;0;"a";"a";1;"jawhara_al_azad";"not_applicable";0;"transient";0;1;2017-07-16;2017.53698630137;0;0;131.855057247417
176.16;6;2;4;2;1;0;"bed_and_breakfast";"esp";"online_travel_agent";"ta_to";0;0;0;"a";"a";0;"jawaad_el_shahid";"not_applicable";0;"transient";0;1;2017-07-16;2017.53698630137;0;0;131.855057247417
182.86;114;2;5;2;0;0;"bed_and_breakfast";"bel";"online_travel_agent";"ta_to";0;0;0;"d";"d";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;1;2017-07-16;2017.53698630137;0;0;131.855057247417
157;53;2;5;2;0;0;"bed_and_breakfast";"deu";"direct";"direct";0;0;0;"d";"d";0;"not_applicable";"not_applicable";0;"transient";0;2;2017-07-16;2017.53698630137;0;0;131.855057247417
204.17;188;2;5;2;0;0;"bed_and_breakfast";"che";"direct";"direct";0;0;0;"e";"e";0;"alexander_drake";"not_applicable";0;"transient";1;3;2017-07-16;2017.53698630137;0;0;131.855057247417
106.85;109;2;5;2;0;0;"breakfast_and_one_other_meal";"gbr";"offline_travel_agent";"ta_to";0;0;0;"a";"a";1;"lance_hitchcock";"not_applicable";0;"transient";0;0;2017-07-16;2017.53698630137;0;0;131.855057247417
180.8;178;2;5;2;1;0;"breakfast_and_one_other_meal";"prt";"direct";"direct";0;0;0;"a";"a";1;"alexander_drake";"not_applicable";0;"transient";0;3;2017-07-16;2017.53698630137;0;0;131.855057247417
171.94;325;4;6;2;1;0;"breakfast_and_one_other_meal";"gbr";"online_travel_agent";"ta_to";0;0;0;"e";"e";0;"charles_najera";"not_applicable";0;"transient";0;2;2017-07-16;2017.53698630137;0;0;131.855057247417
162;166;4;6;2;0;0;"bed_and_breakfast";"irl";"online_travel_agent";"ta_to";0;0;0;"a";"a";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;2;2017-07-16;2017.53698630137;0;0;131.855057247417
171.94;325;4;6;2;1;0;"breakfast_and_one_other_meal";"gbr";"online_travel_agent";"ta_to";0;0;0;"e";"e";0;"charles_najera";"not_applicable";0;"transient";0;2;2017-07-16;2017.53698630137;0;0;131.855057247417
132.05;159;4;6;2;0;0;"breakfast_and_one_other_meal";"deu";"offline_travel_agent";"ta_to";0;0;0;"a";"a";2;"audray_tucker";"not_applicable";0;"transient";0;1;2017-07-16;2017.53698630137;0;0;131.855057247417
123.5;115;4;8;2;0;0;"bed_and_breakfast";"deu";"offline_travel_agent";"ta_to";0;0;0;"d";"d";0;"karli_vasquez";"not_applicable";0;"transient";0;1;2017-07-16;2017.53698630137;0;0;131.855057247417
171;156;5;10;2;0;0;"breakfast_and_one_other_meal";"fra";"offline_travel_agent";"ta_to";0;0;0;"d";"d";1;"jeremy_cha";"not_applicable";0;"transient";0;0;2017-07-16;2017.53698630137;0;0;131.855057247417
163.8;170;5;10;2;0;0;"breakfast_and_one_other_meal";"fra";"offline_travel_agent";"ta_to";0;0;0;"e";"e";0;"michael_mcdole";"not_applicable";0;"transient";0;0;2017-07-16;2017.53698630137;0;0;131.855057247417
185.6;238;2;5;2;0;0;"breakfast_lunch_and_dinner";"prt";"offline_travel_agent";"ta_to";0;0;1;"e";"e";0;"michael_mcdole";"not_applicable";0;"transient";1;2;2017-07-17;2017.5397260274;0;0;133.541219298889
241.6;195;1;4;2;2;0;"bed_and_breakfast";"gbr";"online_travel_agent";"ta_to";0;0;0;"g";"g";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;2;2017-07-17;2017.5397260274;0;0;133.541219298889
207;4;1;1;2;0;0;"breakfast_and_one_other_meal";"prt";"direct";"ta_to";0;0;0;"d";"f";0;"not_applicable";"not_applicable";0;"transient";0;0;2017-07-17;2017.5397260274;0;0;133.541219298889
292.5;33;1;5;2;2;0;"bed_and_breakfast";"bel";"online_travel_agent";"ta_to";0;0;0;"g";"g";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;1;2017-07-17;2017.5397260274;0;0;133.541219298889
183;0;1;0;2;0;0;"bed_and_breakfast";"fra";"online_travel_agent";"ta_to";0;0;0;"a";"a";1;"devin_rivera_borrego";"not_applicable";0;"transient";0;1;2017-07-17;2017.5397260274;0;0;133.541219298889
179;1;1;0;2;0;0;"bed_and_breakfast";"esp";"online_travel_agent";"ta_to";0;0;0;"d";"d";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;2;2017-07-17;2017.5397260274;0;0;133.541219298889
259;106;1;0;2;0;0;"bed_and_breakfast";"prt";"online_travel_agent";"ta_to";0;0;0;"d";"d";2;"devin_rivera_borrego";"not_applicable";0;"transient";0;2;2017-07-17;2017.5397260274;0;0;133.541219298889
154;0;1;0;2;0;0;"bed_and_breakfast";"esp";"direct";"direct";0;0;0;"a";"a";0;"not_applicable";"not_applicable";0;"transient";0;0;2017-07-17;2017.5397260274;0;0;133.541219298889
221.6;80;1;1;3;0;0;"breakfast_and_one_other_meal";"prt";"online_travel_agent";"ta_to";0;0;0;"a";"b";2;"charles_najera";"not_applicable";0;"transient";0;2;2017-07-17;2017.5397260274;0;0;133.541219298889
203.6;80;1;1;2;0;0;"breakfast_and_one_other_meal";"bra";"online_travel_agent";"ta_to";0;0;0;"a";"a";2;"charles_najera";"not_applicable";0;"transient";0;2;2017-07-17;2017.5397260274;0;0;133.541219298889
190;174;1;2;2;0;0;"bed_and_breakfast";"gbr";"online_travel_agent";"ta_to";0;0;0;"e";"e";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;3;2017-07-17;2017.5397260274;0;0;133.541219298889
195;131;1;3;2;0;0;"bed_and_breakfast";"prt";"online_travel_agent";"ta_to";0;0;0;"d";"d";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;1;2017-07-17;2017.5397260274;0;0;133.541219298889
303;180;1;3;2;2;0;"breakfast_and_one_other_meal";"esp";"online_travel_agent";"ta_to";0;0;0;"g";"g";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;1;2017-07-17;2017.5397260274;0;0;133.541219298889
287;2;1;3;3;0;0;"breakfast_and_one_other_meal";"prt";"direct";"direct";0;0;0;"f";"f";3;"alexander_drake";"not_applicable";0;"transient";1;0;2017-07-17;2017.5397260274;0;0;133.541219298889
138.8;119;1;3;2;0;0;"bed_and_breakfast";"gbr";"online_travel_agent";"ta_to";0;0;0;"d";"d";0;"charles_najera";"not_applicable";0;"transient";0;1;2017-07-17;2017.5397260274;0;0;133.541219298889
110.18;192;1;3;2;0;0;"bed_and_breakfast";"cn";"online_travel_agent";"ta_to";0;0;0;"a";"a";0;"lia_nauth";"not_applicable";0;"transient";0;0;2017-07-17;2017.5397260274;0;0;133.541219298889
204;15;1;4;2;0;0;"bed_and_breakfast";"esp";"online_travel_agent";"ta_to";0;0;0;"a";"a";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;1;2017-07-17;2017.5397260274;0;0;133.541219298889
151.5;194;1;4;2;0;0;"bed_and_breakfast";"gbr";"online_travel_agent";"ta_to";0;0;0;"a";"d";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;1;2017-07-17;2017.5397260274;0;0;133.541219298889
137;111;1;5;2;0;0;"bed_and_breakfast";"swe";"offline_travel_agent";"ta_to";0;0;0;"a";"a";0;"michael_mcdole";"not_applicable";0;"transient";0;0;2017-07-17;2017.5397260274;0;0;133.541219298889
209.5;2;1;5;2;0;0;"breakfast_and_one_other_meal";"esp";"online_travel_agent";"ta_to";0;0;0;"a";"a";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;1;2017-07-17;2017.5397260274;0;0;133.541219298889
104.85;115;2;5;2;0;0;"bed_and_breakfast";"gbr";"offline_travel_agent";"ta_to";0;0;0;"a";"a";0;"cynthia_worsley";"not_applicable";0;"contract";0;0;2017-07-17;2017.5397260274;0;0;133.541219298889
131.07;111;2;5;2;1;0;"bed_and_breakfast";"gbr";"offline_travel_agent";"ta_to";0;0;0;"a";"a";0;"cynthia_worsley";"not_applicable";0;"contract";0;2;2017-07-17;2017.5397260274;0;0;133.541219298889
130.05;255;2;5;2;0;0;"breakfast_and_one_other_meal";"pol";"offline_travel_agent";"ta_to";0;0;0;"a";"a";0;"betzy_rodriguez";"not_applicable";0;"contract";0;0;2017-07-17;2017.5397260274;0;0;133.541219298889
152.15;182;2;5;2;0;0;"breakfast_and_one_other_meal";"esp";"online_travel_agent";"ta_to";0;0;0;"a";"a";3;"devin_rivera_borrego";"not_applicable";0;"transient";0;1;2017-07-17;2017.5397260274;0;0;133.541219298889
150.48;102;2;5;2;0;0;"bed_and_breakfast";"gbr";"online_travel_agent";"ta_to";0;0;0;"d";"d";0;"eliass_vu";"not_applicable";0;"transient";0;0;2017-07-17;2017.5397260274;0;0;133.541219298889
163;14;2;5;2;0;0;"breakfast_and_one_other_meal";"prt";"offline_travel_agent";"ta_to";0;0;0;"d";"d";0;"cynthia_worsley";"not_applicable";0;"contract";0;0;2017-07-17;2017.5397260274;0;0;133.541219298889
298.71;14;2;5;3;0;0;"bed_and_breakfast";"esp";"direct";"direct";0;0;0;"f";"f";0;"alexander_drake";"not_applicable";0;"transient";1;0;2017-07-17;2017.5397260274;0;0;133.541219298889
217.86;155;2;5;2;0;0;"bed_and_breakfast";"swe";"online_travel_agent";"ta_to";0;0;0;"e";"e";2;"devin_rivera_borrego";"not_applicable";0;"transient";0;0;2017-07-17;2017.5397260274;0;0;133.541219298889
218.4;189;3;6;2;1;1;"breakfast_and_one_other_meal";"che";"direct";"direct";0;0;0;"c";"c";2;"alexander_drake";"not_applicable";0;"transient";0;1;2017-07-17;2017.5397260274;0;0;133.541219298889
190.67;215;3;6;2;0;0;"bed_and_breakfast";"fra";"online_travel_agent";"ta_to";0;0;0;"e";"e";0;"devin_rivera_borrego";"not_applicable";0;"transient";1;1;2017-07-17;2017.5397260274;0;0;133.541219298889
168.89;128;3;6;2;0;0;"bed_and_breakfast";"bra";"online_travel_agent";"ta_to";0;0;0;"a";"a";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;1;2017-07-17;2017.5397260274;0;0;133.541219298889
235;142;3;6;3;0;0;"bed_and_breakfast";"gbr";"online_travel_agent";"ta_to";0;0;0;"d";"d";0;"jawaad_el_shahid";"not_applicable";0;"transient";0;1;2017-07-17;2017.5397260274;0;0;133.541219298889
242.32;180;3;7;2;2;0;"breakfast_and_one_other_meal";"gbr";"online_travel_agent";"ta_to";0;0;0;"c";"c";1;"lia_nauth";"not_applicable";0;"transient";0;0;2017-07-17;2017.5397260274;0;0;133.541219298889
159.85;194;3;8;1;1;0;"breakfast_and_one_other_meal";"che";"direct";"direct";0;0;0;"a";"a";0;"not_applicable";"not_applicable";0;"transient";0;0;2017-07-17;2017.5397260274;0;0;133.541219298889
189.85;194;3;8;2;1;0;"breakfast_and_one_other_meal";"che";"direct";"direct";0;0;0;"a";"a";0;"not_applicable";"not_applicable";0;"transient";0;0;2017-07-17;2017.5397260274;0;0;133.541219298889
244.31;10;3;10;2;0;0;"breakfast_and_one_other_meal";"esp";"online_travel_agent";"ta_to";0;0;0;"d";"d";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;1;2017-07-17;2017.5397260274;0;0;133.541219298889
156.5;130;1;5;2;0;0;"bed_and_breakfast";"prt";"direct";"direct";1;0;1;"a";"a";2;"alexander_drake";"not_applicable";0;"transient";1;0;2017-07-18;2017.54246575342;0;0;135.134428560301
155;0;0;1;2;2;0;"bed_and_breakfast";"bra";"direct";"direct";0;0;0;"g";"g";0;"not_applicable";"not_applicable";0;"transient";0;0;2017-07-18;2017.54246575342;0;0;135.134428560301
92;0;0;1;2;0;0;"breakfast_and_one_other_meal";"hkg";"online_travel_agent";"ta_to";0;0;0;"a";"a";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;1;2017-07-18;2017.54246575342;0;0;135.134428560301
273;0;0;1;2;2;0;"bed_and_breakfast";"dji";"online_travel_agent";"ta_to";0;0;0;"g";"g";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;0;2017-07-18;2017.54246575342;0;0;135.134428560301
157.2;0;0;1;2;0;0;"bed_and_breakfast";"cn";"online_travel_agent";"ta_to";0;0;0;"d";"d";0;"charles_najera";"not_applicable";0;"transient";0;1;2017-07-18;2017.54246575342;0;0;135.134428560301
115.2;158;0;2;2;0;0;"bed_and_breakfast";"bra";"online_travel_agent";"ta_to";0;0;0;"a";"d";0;"lia_nauth";"not_applicable";0;"transient";0;0;2017-07-18;2017.54246575342;0;0;135.134428560301
277;35;0;2;2;1;0;"bed_and_breakfast";"fra";"direct";"direct";0;0;0;"f";"f";0;"alexander_drake";"not_applicable";0;"transient";1;1;2017-07-18;2017.54246575342;0;0;135.134428560301
129.2;158;0;2;2;0;0;"bed_and_breakfast";"bra";"online_travel_agent";"ta_to";0;0;0;"a";"c";0;"lia_nauth";"not_applicable";0;"transient";0;0;2017-07-18;2017.54246575342;0;0;135.134428560301
207.8;145;0;3;2;2;0;"bed_and_breakfast";"cn";"online_travel_agent";"ta_to";0;0;0;"c";"c";0;"charles_najera";"not_applicable";0;"transient";1;1;2017-07-18;2017.54246575342;0;0;135.134428560301
147.84;163;0;3;2;0;0;"breakfast_and_one_other_meal";"prt";"online_travel_agent";"ta_to";0;0;0;"a";"a";0;"charles_najera";"not_applicable";0;"transient";0;0;2017-07-18;2017.54246575342;0;0;135.134428560301
212;127;0;4;2;0;0;"breakfast_and_one_other_meal";"ita";"online_travel_agent";"ta_to";0;0;0;"d";"d";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;1;2017-07-18;2017.54246575342;0;0;135.134428560301
271;72;0;4;2;0;0;"breakfast_and_one_other_meal";"esp";"online_travel_agent";"ta_to";0;0;0;"d";"d";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;0;2017-07-18;2017.54246575342;0;0;135.134428560301
233;1;0;4;2;2;0;"bed_and_breakfast";"prt";"online_travel_agent";"ta_to";0;0;0;"c";"c";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;1;2017-07-18;2017.54246575342;0;0;135.134428560301
169.54;183;0;4;2;0;0;"breakfast_and_one_other_meal";"prt";"online_travel_agent";"ta_to";0;0;0;"d";"d";0;"charles_najera";"not_applicable";0;"transient";0;2;2017-07-18;2017.54246575342;0;0;135.134428560301
207;153;0;5;2;0;0;"breakfast_and_one_other_meal";"prt";"online_travel_agent";"ta_to";0;0;0;"a";"a";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;3;2017-07-18;2017.54246575342;0;0;135.134428560301
116.5;39;0;5;2;0;0;"bed_and_breakfast";"gbr";"offline_travel_agent";"ta_to";0;0;0;"a";"a";0;"cynthia_worsley";"not_applicable";0;"contract";0;0;2017-07-18;2017.54246575342;0;0;135.134428560301
200;69;0;5;2;0;0;"bed_and_breakfast";"esp";"direct";"direct";0;0;0;"a";"a";0;"alexander_drake";"not_applicable";0;"transient";0;2;2017-07-18;2017.54246575342;0;0;135.134428560301
246;69;0;5;1;1;0;"bed_and_breakfast";"esp";"direct";"direct";0;0;0;"a";"a";0;"alexander_drake";"not_applicable";0;"transient";1;2;2017-07-18;2017.54246575342;0;0;135.134428560301
216.89;104;1;5;2;0;0;"breakfast_and_one_other_meal";"cn";"online_travel_agent";"ta_to";0;0;0;"f";"f";0;"charles_najera";"not_applicable";0;"transient";0;2;2017-07-18;2017.54246575342;0;0;135.134428560301
155.7;207;1;5;2;0;0;"breakfast_lunch_and_dinner";"esp";"offline_travel_agent";"ta_to";0;0;0;"a";"a";0;"michael_mcdole";"not_applicable";0;"transient";0;0;2017-07-18;2017.54246575342;0;0;135.134428560301
117.43;179;1;5;2;0;0;"bed_and_breakfast";"nld";"online_travel_agent";"ta_to";0;0;0;"a";"a";0;"charles_najera";"not_applicable";0;"transient";0;0;2017-07-18;2017.54246575342;0;0;135.134428560301
132.85;154;2;5;2;0;0;"breakfast_and_one_other_meal";"gbr";"offline_travel_agent";"ta_to";0;0;0;"a";"a";0;"jawhara_al_azad";"not_applicable";0;"transient";0;0;2017-07-18;2017.54246575342;0;0;135.134428560301
163.4;189;2;5;2;0;0;"breakfast_and_one_other_meal";"gbr";"offline_travel_agent";"ta_to";0;0;0;"e";"e";0;"cynthia_worsley";"not_applicable";0;"transient";0;0;2017-07-18;2017.54246575342;0;0;135.134428560301
121.5;115;2;5;2;0;0;"bed_and_breakfast";"gbr";"offline_travel_agent";"ta_to";0;0;0;"d";"d";0;"cynthia_worsley";"not_applicable";0;"contract";0;0;2017-07-18;2017.54246575342;0;0;135.134428560301
206.03;119;2;5;3;0;0;"breakfast_and_one_other_meal";"gbr";"offline_travel_agent";"ta_to";0;0;0;"d";"d";0;"cynthia_worsley";"not_applicable";0;"contract";0;0;2017-07-18;2017.54246575342;0;0;135.134428560301
114.95;172;2;5;2;0;0;"bed_and_breakfast";"rou";"online_travel_agent";"ta_to";0;0;0;"a";"a";0;"charles_najera";"not_applicable";0;"transient";0;1;2017-07-18;2017.54246575342;0;0;135.134428560301
172;150;2;5;3;0;0;"bed_and_breakfast";"dnk";"online_travel_agent";"ta_to";0;0;0;"a";"a";0;"charles_najera";"not_applicable";0;"transient";0;2;2017-07-18;2017.54246575342;0;0;135.134428560301
123.21;161;2;5;2;0;0;"bed_and_breakfast";"gbr";"offline_travel_agent";"ta_to";0;0;0;"d";"d";0;"cynthia_worsley";"not_applicable";0;"contract";0;1;2017-07-18;2017.54246575342;0;0;135.134428560301
123.5;115;2;5;2;0;0;"bed_and_breakfast";"gbr";"offline_travel_agent";"ta_to";0;0;0;"d";"d";0;"cynthia_worsley";"not_applicable";0;"contract";0;0;2017-07-18;2017.54246575342;0;0;135.134428560301
174.8;295;2;7;2;0;0;"bed_and_breakfast";"irl";"online_travel_agent";"ta_to";0;0;0;"e";"e";0;"devin_rivera_borrego";"not_applicable";0;"transient";0;1;2017-07-18;2017.54246575342;0;0;135.134428560301
217.82;115;2;9;2;0;0;"bed_and_breakfast";"hun";"online_travel_agent";"ta_to";0;0;0;"e";"e";2;"devin_rivera_borrego";"not_applicable";0;"transient_party";0;1;2017-07-18;2017.54246575342;0;0;135.134428560301
212.73;115;2;9;2;0;0;"bed_and_breakfast";"hun";"online_travel_agent";"ta_to";0;0;0;"e";"e";2;"devin_rivera_borrego";"not_applicable";0;"transient_party";0;1;2017-07-18;2017.54246575342;0;0;135.134428560301
192.1;62;4;10;2;0;0;"breakfast_and_one_other_meal";"irl";"offline_travel_agent";"ta_to";0;0;0;"e";"e";0;"waneesa_al_salameh";"not_applicable";0;"transient";0;2;2017-07-18;2017.54246575342;0;0;135.134428560301
142;2;0;1;1;0;0;"bed_and_breakfast";"prt";"corporate";"ta_to";1;0;4;"a";"c";1;"not_applicable";"afework_llc";0;"transient";1;1;2017-07-19;2017.54520547945;0;0;136.621768718297
159;1;0;2;1;0;0;"bed_and_breakfast";"nld";"online_travel_agent";"ta_to";0;0;0;"a";"a";3;"devin_rivera_borrego";"not_applicable";0;"transient_party";0;1;2017-07-19;2017.54520547945;0;0;136.621768718297
159.2;0;0;3;2;0;0;"bed_and_breakfast";"cn";"online_travel_agent";"ta_to";1;0;0;"e";"e";0;"charles_najera";"not_applicable";0;"transient";0;1;2017-07-19;2017.54520547945;0;0;136.621768718297
160;2;0;1;1;0;0;"bed_and_breakfast";"prt";"corporate";"corporate";0;0;0;"a";"a";0;"not_applicable";"talley_llc";0;"transient";0;0;2017-07-19;2017.54520547945;0;0;136.621768718297
